EventIndex,caseID,event time:timestamp,event concept:name,eventID ,case Spend area text,case Document Type,case Sub spend area text,case Purch. Doc. Category name,case Vendor,case Item Type,case Item Category,case Spend classification text,case Source,case Name,case GR-Based Inv. Verif.,case Item,case concept:name,case Goods Receipt,event User,event org:resource,event Cumulative net worth (EUR)
228739,4507026474 1,2018-05-03 04:08:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228743,4507026474 1,2018-05-03 04:09:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,3569.0
228744,4507026474 1,2018-05-03 04:09:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228745,4507026474 1,2018-05-03 04:09:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228746,4507026474 1,2018-05-03 04:09:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228751,4507026474 1,2018-05-03 04:10:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,11620.0
228750,4507026474 1,2018-05-03 04:10:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228749,4507026474 1,2018-05-03 04:10:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228747,4507026474 1,2018-05-03 04:10:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228748,4507026474 1,2018-05-03 04:10:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228752,4507026474 1,2018-05-03 04:11:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,2810.0
228753,4507026474 1,2018-05-03 04:11:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228754,4507026474 1,2018-05-03 04:11:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228755,4507026474 1,2018-05-03 04:11:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228761,4507026474 1,2018-05-03 04:12:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228762,4507026474 1,2018-05-03 04:12:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228760,4507026474 1,2018-05-03 04:12:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228756,4507026474 1,2018-05-03 04:12:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,2278.0
228758,4507026474 1,2018-05-03 04:12:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,3873.0
228757,4507026474 1,2018-05-03 04:12:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,683.0
228759,4507026474 1,2018-05-03 04:12:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228763,4507026474 1,2018-05-03 04:13:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,1594.0
228764,4507026474 1,2018-05-03 04:13:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,1822.0
228765,4507026474 1,2018-05-03 04:13:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228766,4507026474 1,2018-05-03 04:13:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228767,4507026474 1,2018-05-03 04:13:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228768,4507026474 1,2018-05-03 04:13:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228769,4507026474 1,2018-05-03 04:13:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228770,4507026474 1,2018-05-03 04:13:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,1594.0
228771,4507026474 1,2018-05-03 04:13:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,1746.0
228779,4507026474 1,2018-05-03 04:14:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,1139.0
228777,4507026474 1,2018-05-03 04:14:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228776,4507026474 1,2018-05-03 04:14:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228778,4507026474 1,2018-05-03 04:14:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,2582.0
228774,4507026474 1,2018-05-03 04:14:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228773,4507026474 1,2018-05-03 04:14:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228772,4507026474 1,2018-05-03 04:14:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,2202.0
228775,4507026474 1,2018-05-03 04:14:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228780,4507026474 1,2018-05-03 04:15:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228781,4507026474 1,2018-05-03 04:15:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,8354.0
228782,4507026474 1,2018-05-03 04:15:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228783,4507026474 1,2018-05-03 04:15:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228784,4507026474 1,2018-05-03 04:15:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228785,4507026474 1,2018-05-03 04:15:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228793,4507026474 1,2018-05-03 04:16:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228792,4507026474 1,2018-05-03 04:16:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228791,4507026474 1,2018-05-03 04:16:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,1746.0
228790,4507026474 1,2018-05-03 04:16:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,531.0
228786,4507026474 1,2018-05-03 04:16:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228788,4507026474 1,2018-05-03 04:16:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228787,4507026474 1,2018-05-03 04:16:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228789,4507026474 1,2018-05-03 04:16:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,6000.0
228799,4507026474 1,2018-05-03 04:17:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,3189.0
228800,4507026474 1,2018-05-03 04:17:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228798,4507026474 1,2018-05-03 04:17:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228794,4507026474 1,2018-05-03 04:17:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,3265.0
228796,4507026474 1,2018-05-03 04:17:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228795,4507026474 1,2018-05-03 04:17:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228797,4507026474 1,2018-05-03 04:17:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228801,4507026474 1,2018-05-03 04:18:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228802,4507026474 1,2018-05-03 04:18:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228803,4507026474 1,2018-05-03 04:18:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228804,4507026474 1,2018-05-03 04:18:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228805,4507026474 1,2018-05-03 04:18:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,7822.0
228806,4507026474 1,2018-05-03 04:18:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228815,4507026474 1,2018-05-03 04:19:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,6076.0
228814,4507026474 1,2018-05-03 04:19:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,3493.0
228812,4507026474 1,2018-05-03 04:19:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228811,4507026474 1,2018-05-03 04:19:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228813,4507026474 1,2018-05-03 04:19:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228809,4507026474 1,2018-05-03 04:19:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228808,4507026474 1,2018-05-03 04:19:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228807,4507026474 1,2018-05-03 04:19:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228810,4507026474 1,2018-05-03 04:19:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228819,4507026474 1,2018-05-03 04:20:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228818,4507026474 1,2018-05-03 04:20:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228820,4507026474 1,2018-05-03 04:20:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228816,4507026474 1,2018-05-03 04:20:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228817,4507026474 1,2018-05-03 04:20:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,6531.0
228821,4507026474 1,2018-05-03 04:21:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228822,4507026474 1,2018-05-03 04:21:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228823,4507026474 1,2018-05-03 04:21:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228824,4507026474 1,2018-05-03 04:21:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,6076.0
228825,4507026474 1,2018-05-03 04:21:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228826,4507026474 1,2018-05-03 04:21:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228830,4507026474 1,2018-05-03 04:22:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228829,4507026474 1,2018-05-03 04:22:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228827,4507026474 1,2018-05-03 04:22:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,5924.0
228828,4507026474 1,2018-05-03 04:22:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228831,4507026474 1,2018-05-03 04:23:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,1519.0
228832,4507026474 1,2018-05-03 04:23:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228833,4507026474 1,2018-05-03 04:23:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,151.0
228834,4507026474 1,2018-05-03 04:23:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,2962.0
228835,4507026474 1,2018-05-03 04:23:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228836,4507026474 1,2018-05-03 04:24:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,4784.0
228837,4507026474 1,2018-05-03 04:24:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,2050.0
228838,4507026474 1,2018-05-03 04:24:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228839,4507026474 1,2018-05-03 04:24:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228840,4507026474 1,2018-05-03 04:24:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228841,4507026474 1,2018-05-03 04:24:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228842,4507026474 1,2018-05-03 04:24:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228845,4507026474 1,2018-05-03 04:25:00,Record Service Entry Sheet,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,,,75.0
228846,4507026474 1,2018-05-03 04:25:00,Record Goods Receipt,384000000000000.0,Logistics,Standard PO,Road Packed,Purchase order,vendorID_0472,Service,"Three way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0457,1,1,4507026474_00001,True,batch_07,batch_07,17012.0
